Cell_ID,I,J,X,Y
7183,137,121,398119.16,4216556
7184,138,121,399029.91,4216614
7185,139,121,399976.12,4216723
7186,140,121,400954.41,4216881
7187,141,121,401963.03,4217081.5
7188,142,121,403002,4217328.5
7189,143,121,404070.53,4217616.5
7190,144,121,405168.28,4217943.5
7191,145,121,406294.03,4218313.5
7192,146,121,407445.81,4218721
7193,150,121,412304.47,4220575.5
7194,151,121,413376.97,4221018.5
7195,152,121,414248.44,4221433.5
7196,153,121,415125.69,4221883.5
7197,154,121,416009.91,4222386
7198,104,122,373075.47,4228708.5
7199,115,122,383858.31,4223311
7200,116,122,384550.03,4223256
7201,117,122,385213.84,4223146
7202,118,122,385854.59,4222990.5
7203,119,122,386477.31,4222796
7204,120,122,387086.03,4222568.5
7205,121,122,387684,4222313.5
7206,122,122,388273.81,4222033.5
7207,123,122,388857.25,4221733.5
7208,124,122,389436.75,4221415.5
7209,125,122,390014.03,4221086
7210,126,122,390590.44,4220741
7211,127,122,391167.59,4220386
7212,128,122,391747.88,4220026
7213,129,122,392334.19,4219663.5
7214,130,122,392931.47,4219306
7215,131,122,393546.47,4218958.5
7216,132,122,394188.44,4218636
7217,133,122,394868.25,4218356
7218,134,122,395594.47,4218133.5
7219,135,122,396372.41,4217978.5
7220,136,122,397201.88,4217899
7221,137,122,398078.41,4217891
7222,138,122,398995.38,4217943.5
7223,139,122,399947.62,4218051
7224,140,122,400931.91,4218204
7225,141,122,401946.38,4218396.5
7226,142,122,402990.81,4218636
7227,143,122,404064.75,4218919
7228,144,122,405167.38,4219238.5
7229,145,122,406297.12,4219598.5
7230,146,122,407453.03,4219996
7231,147,122,408634.03,4220423.5
7232,148,122,409839.97,4220871
7233,149,122,411075.19,4221331
7234,150,122,412349.16,4221801
7235,151,122,413426.41,4222243
7236,152,122,414289.69,4222666
7237,153,122,415162.97,4223120.5
7238,154,122,416045.19,4223626
7239,104,123,371875.44,4229863.5
7240,114,123,382716.84,4224443.5
7241,115,123,383460.09,4224461
7242,116,123,384171.38,4224416.5
7243,117,123,384854.56,4224316
7244,118,123,385515.47,4224171
7245,119,123,386158.44,4223989
7246,120,123,386786.97,4223771
7247,121,123,387404.25,4223526
7248,122,123,388012.47,4223256
7249,123,123,388613.75,4222966
7250,124,123,389209.72,4222661
7251,125,123,389802.72,4222341
7252,126,123,390393.91,4222006.5
7253,127,123,390984.81,4221661
7254,128,123,391578.16,4221313.5
7255,129,123,392177.03,4220963.5
7256,130,123,392785.97,4220615.5
7257,131,123,393412.12,4220278.5
7258,132,123,394065.16,4219966
7259,133,123,394755.19,4219693.5
7260,134,123,395490.97,4219473.5
7261,135,123,396277.69,4219318.5
7262,136,123,397115.44,4219236
7263,137,123,397999.62,4219223.5
7264,138,123,398924.41,4219271
7265,139,123,399884.19,4219371
7266,140,123,400875.69,4219516
7267,141,123,401897.62,4219703.5
7268,142,123,402948.84,4219936.5
7269,143,123,404029.09,4220211
7270,145,123,406272,4220876
7271,146,123,407432.75,4221263.5
7272,147,123,408618.59,4221676
7273,148,123,409830.75,4222111
7274,149,123,411074.62,4222564
7275,150,123,412361.69,4223026
7276,151,123,413442.69,4223463.5
7277,152,123,414299.81,4223888.5
7278,153,123,415170.72,4224348
7279,154,123,416052.44,4224853.5
7280,104,124,370355.53,4231438.5
7281,114,124,382226.12,4225586
7282,115,124,382991.03,4225611
7283,116,124,383723.28,4225576
7284,117,124,384427.72,4225486
7285,118,124,385110.19,4225351
7286,119,124,385774.72,4225181
7287,120,124,386424.44,4224976
7288,121,124,387062.72,4224741
7289,122,124,387691.25,4224481
7290,123,124,388312.09,4224201.5
7291,124,124,388927,4223905.5
7292,125,124,389537.72,4223593.5
7293,126,124,390145.72,4223269
7294,127,124,390752.62,4222936
7295,128,124,391360.97,4222600.5
7296,129,124,391974.03,4222261
7297,130,124,392596.25,4221923
7298,131,124,393234.69,4221598.5
7299,132,124,393899.69,4221296
7300,133,124,394600.88,4221031.5
7301,134,124,395347.38,4220813.5
7302,135,124,396144.41,4220659
7303,136,124,396991.44,4220571
7304,137,124,397884.72,4220551
7305,138,124,398818.25,4220591
7306,139,124,399786.41,4220684
7307,140,124,400786.09,4220821
7308,141,124,401815.62,4221001
7309,142,124,402873.88,4221226
7310,143,124,403960.62,4221491
7311,145,124,406214.47,4222143.5
7312,146,124,407380,4222518.5
7313,148,124,409787.25,4223346
7314,149,124,411036.91,4223788.5
7315,150,124,412331.19,4224243.5
7316,151,124,413414.19,4224678.5
7317,152,124,414269.31,4225103.5
7318,153,124,415141,4225563.5
7319,154,124,416024.16,4226068
7320,155,124,416855.41,4226638.5
7321,156,124,417696.38,4227163
7322,157,124,418677.28,4227593.5
7323,158,124,419769.84,4228003.5
7324,159,124,420887.41,4228386
7325,160,124,422072.38,4228516
7326,161,124,423627.28,4228598.5
7327,162,124,425379.84,4229193.5
7328,163,124,427184.81,4230283
7329,114,125,381689.44,4226733.5
7330,115,125,382476.03,4226768.5
7331,116,125,383229.47,4226741
7332,117,125,383955.28,4226661
7333,118,125,384658.75,4226536
7334,119,125,385344.81,4226373.5
7335,120,125,386015.97,4226175.5
7336,121,125,386675.41,4225951
7337,122,125,387325.16,4225701
7338,123,125,387966.69,4225431.5
7339,124,125,388601.72,4225146
7340,125,125,389231.75,4224841
7341,126,125,389858.47,4224526
7342,127,125,390483.19,4224206
7343,128,125,391108.19,4223880.5
7344,129,125,391737.03,4223550.5
7345,130,125,392373.97,4223223.5
7346,131,125,393026.41,4222908
7347,132,125,393704.19,4222613
7348,133,125,394417.41,4222356
7349,134,125,395175.09,4222143.5
7350,135,125,395982.69,4221988.5
7351,136,125,396839.72,4221898
7352,137,125,397742.19,4221871
7353,138,125,398684.19,4221903.5
7354,139,125,399660.38,4221991
7355,140,125,400667.75,4222121
7356,141,125,401704.28,4222293.5
7357,142,125,402768.88,4222511
7358,143,125,403861.12,4222766.5
7359,144,125,404980.12,4223064
7360,145,125,406124.31,4223398.5
7361,146,125,407293.09,4223766
7362,148,125,409705.47,4224576
7363,149,125,410957.03,4225006.5
7364,150,125,412251.97,4225451
7365,151,125,413335.69,4225884
7366,152,125,414193.72,4226308
7367,153,125,415069.19,4226766
7368,154,125,415955.91,4227268.5
7369,155,125,416862.25,4227778
7370,156,125,417776.44,4228218.5
7371,157,125,418729.88,4228636
7372,158,125,419754.84,4228978.5
7373,159,125,420872.38,4229215.5
7374,160,125,422099.75,4229253
7375,161,125,423512.25,4229373.5
7376,162,125,425092.31,4229888.5
7377,163,125,426922.28,4230783.5
7378,114,126,381138.38,4227886
7379,115,126,381945.28,4227931
7380,116,126,382717.84,4227911
7381,117,126,383462.41,4227838.5
7382,118,126,384184.59,4227721
7383,119,126,384889.88,4227565.5
7384,120,126,385580.72,4227373
7385,121,126,386260,4227156
7386,122,126,386930,4226916
7387,123,126,387591.41,4226653.5
7388,124,126,388246.19,4226376
7389,125,126,388896.03,4226081
7390,126,126,389542,4225775.5
7391,127,126,390185.41,4225466
7392,128,126,390828.69,4225148.5
7393,129,126,391475.03,4224829
7394,130,126,392128.53,4224511.5
7395,131,126,392796.41,4224206
7396,132,126,393488.47,4223921
7397,133,126,394214.97,4223668.5
7398,134,126,394984.69,4223461
7399,135,126,395802.41,4223308.5
7400,136,126,396668.91,4223215.5
7401,137,126,397579.97,4223183.5
7402,138,126,398529.38,4223211
7403,139,126,399512.59,4223291
7404,140,126,400526,4223414
7405,141,126,401567.75,4223578.5
7406,142,126,402636.81,4223788.5
7407,143,126,403732.56,4224036
7408,146,126,407171,4225006
7409,149,126,410833.28,4226216.5
7410,150,126,412123.91,4226651
7411,151,126,413207.88,4227078.5
7412,152,126,414072.41,4227501
7413,153,126,414954.16,4227953.5
7414,154,126,415839.97,4228428
7415,155,126,416793.25,4228843
7416,156,126,417767.44,4229191
7417,157,126,418754.84,4229546
7418,158,126,419779.84,4229833.5
7419,159,126,420887.38,4230006
7420,160,126,422099.88,4230046
7421,161,126,423377.31,4230163
7422,162,126,424827.31,4230571
7423,163,126,426644.81,4231296
7424,113,127,379738.31,4228921
7425,114,127,380604.03,4229048.5
7426,115,127,381426.56,4229101
7427,116,127,382213.31,4229088.5
7428,117,127,382972.16,4229021
7429,118,127,383708.81,4228908.5
7430,119,127,384428.75,4228758.5
7431,120,127,385135.28,4228570.5
7432,121,127,385830.59,4228358.5
7433,122,127,386516.84,4228123.5
7434,123,127,387195.28,4227865.5
7435,124,127,387867.53,4227596
7436,125,127,388535,4227311
7437,126,127,389199,4227015.5
7438,127,127,389860.72,4226716
7439,128,127,390522.47,4226406
7440,129,127,391187,4226096
7441,130,127,391858.56,4225791
7442,131,127,392543.75,4225493.5
7443,132,127,393251.72,4225215.5
7444,133,127,393992.72,4224971
7445,134,127,394775.19,4224769
7446,135,127,395603.91,4224618
7447,136,127,396479.69,4224526
7448,137,127,397398.44,4224491
7449,138,127,398354.12,4224513.5
7450,139,127,399342.62,4224586
7451,140,127,400360.25,4224701
7452,141,127,401405.09,4224858.5
7453,142,127,402476.38,4225058.5
7454,143,127,403573.53,4225296
7455,144,127,404696.03,4225573.5
7456,148,127,409420.25,4227006
7457,149,127,410665.69,4227416
7458,150,127,411949.25,4227841
7459,151,127,413033.91,4228261
7460,152,127,413907.62,4228678.5
7461,153,127,414797.44,4229128.5
7462,154,127,415697.72,4229561
7463,155,127,416702.47,4229863.5
7464,156,127,417729.91,4230113.5
7465,157,127,418717.28,4230375.5
7466,158,127,419742.38,4230573.5
7467,159,127,420849.91,4230745.5
7468,160,127,422047.38,4230863
7469,161,127,423217.31,4230968.5
7470,162,127,424379.75,4231166
7471,113,128,379234.16,4230088.5
7472,114,128,380111.12,4230221
7473,115,128,380941.81,4230278.5
7474,116,128,381736.12,4230270.5
7475,117,128,382502.44,4230208.5
7476,118,128,383246.81,4230098.5
7477,119,128,383975,4229948
7478,120,128,384690.47,4229766
7479,121,128,385395.56,4229558
7480,122,128,386092.03,4229326
7481,123,128,386782.03,4229073.5
7482,124,128,387466.88,4228808
7483,125,128,388147.56,4228531
7484,126,128,388825.84,4228246
7485,127,128,389502.88,4227956
7486,128,128,390181,4227656
7487,129,128,390862.47,4227356
7488,130,128,391551.25,4227061
7489,131,128,392254,4226773.5
7490,132,128,392978.91,4226506
7491,133,128,393735.72,4226268.5
7492,134,128,394532.19,4226071
7493,135,128,395373.19,4225923
7494,136,128,396259,4225830.5
7495,137,128,397185.44,4225793.5
7496,138,128,398146.97,4225811
7497,139,128,399139.38,4225876
7498,140,128,400160.28,4225981
7499,141,128,401207.38,4226131
7500,142,128,402279.81,4226321
7501,143,128,403377.44,4226548.5
7502,144,128,404499.84,4226818.5
7503,145,128,405645.38,4227121
7504,146,128,406812.81,4227455.5
7505,148,128,409215.03,4228206
7506,149,128,410454.97,4228608.5
7507,150,128,411730.44,4229023.5
7508,151,128,412816.72,4229433.5
7509,152,128,413701.91,4229848.5
7510,153,128,414597.91,4230228.5
7511,154,128,415530.91,4230561
7512,155,128,416557.47,4230808.5
7513,156,128,417599.88,4231046
7514,157,128,418599.81,4231283
7515,158,128,419587.38,4231415.5
7516,159,128,420639.91,4231640.5
7517,161,128,423059.81,4232496
7518,162,128,424272.25,4232128.5
7519,113,129,378795.59,4231271
7520,114,129,379674.28,4231406
7521,115,129,380505.38,4231463.5
7522,116,129,381299.12,4231458
7523,117,129,382064.31,4231398.5
7524,118,129,382808.25,4231288
7525,119,129,383536.53,4231138.5
7526,120,129,384252.69,4230958.5
7527,121,129,384959.47,4230753.5
7528,122,129,385658.75,4230526
7529,123,129,386352.81,4230281
7530,124,129,387042.75,4230018
7531,125,129,387730,4229745.5
7532,126,129,388416.12,4229471
7533,127,129,389102.56,4229190.5
7534,128,129,389791.81,4228903.5
7535,129,129,390485.75,4228616
7536,130,129,391188.72,4228331
7537,131,129,391906.62,4228056.5
7538,132,129,392647.69,4227799
7539,133,129,393420.53,4227566
7540,134,129,394232.09,4227373
7541,135,129,395086.47,4227229
7542,136,129,395983.59,4227133.5
7543,137,129,396919.44,4227091
7544,138,129,397888.16,4227101
7545,139,129,398886.09,4227156
7546,140,129,399910.81,4227253.5
7547,141,129,400960.62,4227393.5
7548,142,129,402035.12,4227573
7549,143,129,403134.09,4227793.5
7550,144,129,404256.84,4228051
7551,145,129,405402.09,4228343.5
7552,146,129,406568.56,4228668.5
7553,147,129,407756.31,4229020.5
7554,148,129,408966.53,4229398.5
7555,149,129,410202.47,4229794
7556,150,129,411471,4230198
7557,151,129,412559.81,4230603
7558,152,129,413483.47,4230971
7559,153,129,414383.44,4231211
7560,154,129,415264.91,4231453.5
7561,155,129,416292.44,4231715.5
7562,156,129,417334.88,4232071
7563,157,129,418334.81,4232388.5
7564,158,129,419282.28,4232480.5
7565,159,129,420242.38,4232678
7566,162,129,425707.31,4233443
7567,113,130,378428.41,4232470.5
7568,114,130,379299.31,4232604
7569,115,130,380122,4232661
7570,116,130,380907.09,4232655.5
7571,117,130,381663.31,4232592.5
7572,118,130,382398.53,4232483
7573,119,130,383118.38,4232334
7574,120,130,383826.75,4232153.5
7575,121,130,384526.97,4231951
7576,122,130,385220.81,4231726
7577,123,130,385910.38,4231486
7578,124,130,386597,4231230.5
7579,125,130,387282.53,4230966
7580,126,130,387968.31,4230698.5
7581,127,130,388656.12,4230425.5
7582,128,130,389348.09,4230150.5
7583,129,130,390046.97,4229876
7584,130,130,390757.72,4229603
7585,131,130,391485.72,4229341
7586,132,130,392238.72,4229093
7587,133,130,393025.28,4228868.5
7588,134,130,393851.47,4228678
7589,135,130,394720.72,4228531
7590,136,130,395631.41,4228430.5
7591,137,130,396578.91,4228381
7592,138,130,397558.12,4228381
7593,139,130,398565.03,4228426
7594,140,130,399596.84,4228516
7595,141,130,400652.31,4228646
7596,142,130,401731.62,4228816
7597,143,130,402834.38,4229025.5
7598,144,130,403960.12,4229273
7599,145,130,405107.47,4229558.5
7600,146,130,406275.84,4229873.5
7601,147,130,407464.62,4230216
7602,148,130,408674.84,4230583.5
7603,149,130,409909.25,4230968
7604,150,130,411173.25,4231366
7605,151,130,412293.38,4231761
7606,152,130,413301.56,4232106
7607,153,130,414277.41,4232351
7608,154,130,415199.88,4232520.5
7609,157,130,417862.31,4234237
7610,158,130,418909.59,4234375
7611,159,130,419773.62,4234407
7612,162,130,428422.31,4234403.5
7613,113,131,378127.91,4233683.5
7614,114,131,378984.16,4233813.5
7615,115,131,379791.81,4233871
7616,116,131,380561.09,4233861
7617,117,131,381301.56,4233793
7618,118,131,382021.31,4233683
7619,119,131,382725.81,4233536
7620,120,131,383419.28,4233358.5
7621,121,131,384105.28,4233158.5
7622,122,131,384786.09,4232935.5
7623,123,131,385463.31,4232698.5
7624,124,131,386138.59,4232451
7625,125,131,386813.81,4232193.5
7626,126,131,387490.53,4231930.5
7627,127,131,388170.38,4231666
7628,128,131,388856.03,4231400.5
7629,129,131,389550.97,4231138.5
7630,130,131,390260.03,4230881
7631,131,131,390989.59,4230631
7632,132,131,391747.53,4230393.5
7633,133,131,392542.75,4230176
7634,134,131,393381.47,4229986
7635,135,131,394265.47,4229833.5
7636,136,131,395191.44,4229726
7637,137,131,396153.91,4229666
7638,138,131,397147.69,4229656
7639,139,131,398167.72,4229691
7640,140,131,399210.62,4229768.5
7641,141,131,400276.09,4229888.5
7642,142,131,401364.38,4230048.5
7643,143,131,402474.91,4230248
7644,144,131,403607.38,4230488.5
7645,145,131,404761.03,4230763.5
7646,146,131,405934.75,4231069
7647,147,131,407128.09,4231403
7648,148,131,408341.53,4231761
7649,149,131,409577.47,4232138
7650,150,131,410840.25,4232531
7651,151,131,411967.56,4232918.5
7652,152,131,412998.09,4233341
7653,153,131,414052.47,4233721
7654,154,131,415067.41,4233826
7655,157,131,418161.88,4237143.5
7656,158,131,419199.16,4237250
7657,159,131,419946.44,4237219
7658,162,131,431317.25,4235838.5
7659,113,132,377913.84,4234877
7660,114,132,378722.59,4235033.5
7661,115,132,379511.09,4235086
7662,116,132,380260.62,4235070.5
7663,117,132,380980.84,4235003.5
7664,118,132,381680.38,4234893.5
7665,119,132,382364.84,4234746
7666,120,132,383038.56,4234571
7667,121,132,383705.09,4234373
7668,122,132,384367.09,4234153.5
7669,123,132,385026.09,4233918.5
7670,124,132,385683.56,4233676
7671,125,132,386341.75,4233425.5
7672,126,132,387002,4233170.5
7673,127,132,387666.03,4232913.5
7674,128,132,388337,4232658.5
7675,129,132,389018.72,4232408.5
7676,130,132,389716.75,4232161
7677,131,132,390438.56,4231921
7678,132,132,391193,4231691
7679,133,132,391990,4231478.5
7680,134,132,392835.72,4231291
7681,135,132,393731.44,4231135.5
7682,136,132,394672.88,4231021
7683,137,132,395652.69,4230951
7684,138,132,396663.69,4230928.5
7685,139,132,397699.97,4230951
7686,140,132,398757.88,4231015.5
7687,141,132,399837.28,4231126
7688,142,132,400938.28,4231276
7689,143,132,402060.41,4231463.5
7690,144,132,403203.59,4231694
7691,145,132,404367.28,4231958
7692,146,132,405550,4232253.5
7693,149,132,409212.03,4233306
7694,150,132,410476.59,4233691
7695,151,132,411587.03,4234078.5
7696,152,132,412566.25,4234516
7697,153,132,413578.25,4234948
7698,157,132,419442.88,4240208
7699,158,132,420197.97,4240116.5
7700,159,132,420884.44,4240009.5
7701,162,132,433234.69,4239000.5
7702,103,133,367937,4245388.5
7703,113,133,377816.84,4236024.5
7704,114,133,378504.88,4236268
7705,115,133,379274.09,4236303.5
7706,116,133,380002.59,4236288.5
7707,117,133,380701.38,4236223.5
7708,118,133,381378.91,4236113
7709,119,133,382041.47,4235963
7710,120,133,382693.12,4235788
7711,121,133,383337.81,4235593.5
7712,122,133,383978,4235376
7713,123,133,384615.28,4235143.5
7714,124,133,385251.44,4234903.5
7715,125,133,385888.72,4234660.5
7716,126,133,386528.09,4234413.5
7717,127,133,387171.28,4234163
7718,128,133,387821.69,4233918
7719,129,133,388483.72,4233675.5
7720,130,133,389163.53,4233436
7721,131,133,389869.53,4233206
7722,132,133,390612.47,4232983.5
7723,133,133,391403.47,4232774
7724,134,133,392249.44,4232588.5
7725,135,133,393151.88,4232430.5
7726,136,133,394105.62,4232308.5
7727,137,133,395101.16,4232231
7728,138,133,396129.38,4232196
7729,139,133,397183.16,4232206
7730,140,133,398258.44,4232261
7731,141,133,399353.88,4232358
7732,143,133,401605.09,4232673.5
7733,144,133,402761.12,4232893.5
7734,145,133,403936.53,4233148.5
