nwcbox_value,Layer#,I,J,Cell_ID,X,Y,Latitude,Longitude
50558,9,127,123,7253,390984.81,4221661,38.13622945,-76.24394995
52090,10,127,123,7253,390984.81,4221661,38.13622945,-76.24394995
7254,1,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
17153,2,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
25380,3,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
32265,4,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
37831,5,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
42258,6,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
45750,7,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
48525,8,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
50559,9,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
52091,10,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
53250,11,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
54206,12,128,123,7254,391578.16,4221313.5,38.13316977,-76.23712795
7255,1,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
17154,2,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
25381,3,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
32266,4,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
37832,5,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
42259,6,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
45751,7,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
48526,8,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
50560,9,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
52092,10,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
53251,11,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
54207,12,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
54836,13,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
55345,14,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
55740,15,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
56103,16,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
56442,17,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
56679,18,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
56825,19,129,123,7255,392177.03,4220963.5,38.13008782,-76.23024316
7256,1,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
17155,2,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
25382,3,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
32267,4,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
37833,5,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
42260,6,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
45752,7,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
48527,8,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
50561,9,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
52093,10,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
53252,11,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
54208,12,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
54837,13,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
55346,14,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
55741,15,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
56104,16,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
56443,17,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
56680,18,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
56826,19,130,123,7256,392785.97,4220615.5,38.12702466,-76.22324438
7257,1,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
17156,2,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
25383,3,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
32268,4,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
37834,5,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
42261,6,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
45753,7,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
48528,8,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
50562,9,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
52094,10,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
53253,11,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
54209,12,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
54838,13,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
55347,14,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
55742,15,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
56105,16,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
56444,17,131,123,7257,393412.12,4220278.5,38.12406223,-76.21605151
7258,1,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
17157,2,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
25384,3,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
32269,4,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
37835,5,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
42262,6,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
45754,7,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
48529,8,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
50563,9,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
52095,10,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
53254,11,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
54210,12,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
54839,13,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
55348,14,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
55743,15,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
56106,16,132,123,7258,394065.16,4219966,38.12132327,-76.20855615
7259,1,133,123,7259,394755.19,4219693.5,38.11894855,-76.20064533
17158,2,133,123,7259,394755.19,4219693.5,38.11894855,-76.20064533
25385,3,133,123,7259,394755.19,4219693.5,38.11894855,-76.20064533
32270,4,133,123,7259,394755.19,4219693.5,38.11894855,-76.20064533
37836,5,133,123,7259,394755.19,4219693.5,38.11894855,-76.20064533
42263,6,133,123,7259,394755.19,4219693.5,38.11894855,-76.20064533
45755,7,133,123,7259,394755.19,4219693.5,38.11894855,-76.20064533
7260,1,134,123,7260,395490.97,4219473.5,38.11705166,-76.19222092
17159,2,134,123,7260,395490.97,4219473.5,38.11705166,-76.19222092
25386,3,134,123,7260,395490.97,4219473.5,38.11705166,-76.19222092
32271,4,134,123,7260,395490.97,4219473.5,38.11705166,-76.19222092
37837,5,134,123,7260,395490.97,4219473.5,38.11705166,-76.19222092
42264,6,134,123,7260,395490.97,4219473.5,38.11705166,-76.19222092
7261,1,135,123,7261,396277.69,4219318.5,38.11574571,-76.18322538
17160,2,135,123,7261,396277.69,4219318.5,38.11574571,-76.18322538
25387,3,135,123,7261,396277.69,4219318.5,38.11574571,-76.18322538
32272,4,135,123,7261,396277.69,4219318.5,38.11574571,-76.18322538
37838,5,135,123,7261,396277.69,4219318.5,38.11574571,-76.18322538
7262,1,136,123,7262,397115.44,4219236,38.11509817,-76.1736586
17161,2,136,123,7262,397115.44,4219236,38.11509817,-76.1736586
25388,3,136,123,7262,397115.44,4219236,38.11509817,-76.1736586
32273,4,136,123,7262,397115.44,4219236,38.11509817,-76.1736586
37839,5,136,123,7262,397115.44,4219236,38.11509817,-76.1736586
7263,1,137,123,7263,397999.62,4219223.5,38.11508585,-76.16357243
17162,2,137,123,7263,397999.62,4219223.5,38.11508585,-76.16357243
25389,3,137,123,7263,397999.62,4219223.5,38.11508585,-76.16357243
32274,4,137,123,7263,397999.62,4219223.5,38.11508585,-76.16357243
37840,5,137,123,7263,397999.62,4219223.5,38.11508585,-76.16357243
7264,1,138,123,7264,398924.41,4219271,38.11561786,-76.15303157
17163,2,138,123,7264,398924.41,4219271,38.11561786,-76.15303157
25390,3,138,123,7264,398924.41,4219271,38.11561786,-76.15303157
32275,4,138,123,7264,398924.41,4219271,38.11561786,-76.15303157
37841,5,138,123,7264,398924.41,4219271,38.11561786,-76.15303157
7265,1,139,123,7265,399884.19,4219371,38.11662589,-76.14209882
17164,2,139,123,7265,399884.19,4219371,38.11662589,-76.14209882
25391,3,139,123,7265,399884.19,4219371,38.11662589,-76.14209882
32276,4,139,123,7265,399884.19,4219371,38.11662589,-76.14209882
7266,1,140,123,7266,400875.69,4219516,38.11804188,-76.1308102
17165,2,140,123,7266,400875.69,4219516,38.11804188,-76.1308102
25392,3,140,123,7266,400875.69,4219516,38.11804188,-76.1308102
32277,4,140,123,7266,400875.69,4219516,38.11804188,-76.1308102
7267,1,141,123,7267,401897.62,4219703.5,38.11984306,-76.11917988
17166,2,141,123,7267,401897.62,4219703.5,38.11984306,-76.11917988
25393,3,141,123,7267,401897.62,4219703.5,38.11984306,-76.11917988
7268,1,142,123,7268,402948.84,4219936.5,38.12205626,-76.10722105
17167,2,142,123,7268,402948.84,4219936.5,38.12205626,-76.10722105
7269,1,143,123,7269,404029.09,4220211,38.12464529,-76.0949359
7270,1,145,123,7270,406272,4220876,38.13087339,-76.06943805
7271,1,146,123,7271,407432.75,4221263.5,38.13448503,-76.05624629
7272,1,147,123,7272,408618.59,4221676,38.13832302,-76.04277014
7273,1,148,123,7273,409830.75,4222111,38.14236488,-76.02899509
7274,1,149,123,7274,411074.62,4222564,38.14657046,-76.01485889
7275,1,150,123,7275,412361.69,4223026,38.15085967,-76.00022917
17168,2,150,123,7275,412361.69,4223026,38.15085967,-76.00022917
7276,1,151,123,7276,413442.69,4223463.5,38.15490653,-75.98794644
17169,2,151,123,7276,413442.69,4223463.5,38.15490653,-75.98794644
25394,3,151,123,7276,413442.69,4223463.5,38.15490653,-75.98794644
32278,4,151,123,7276,413442.69,4223463.5,38.15490653,-75.98794644
37842,5,151,123,7276,413442.69,4223463.5,38.15490653,-75.98794644
7277,1,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
17170,2,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
25395,3,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
32279,4,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
37843,5,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
42265,6,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
45756,7,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
48530,8,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
50564,9,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
52096,10,152,123,7277,414299.81,4223888.5,38.15881823,-75.97821595
7278,1,153,123,7278,415170.72,4224348,38.16304132,-75.96833112
17171,2,153,123,7278,415170.72,4224348,38.16304132,-75.96833112
25396,3,153,123,7278,415170.72,4224348,38.16304132,-75.96833112
32280,4,153,123,7278,415170.72,4224348,38.16304132,-75.96833112
7279,1,154,123,7279,416052.44,4224853.5,38.16767913,-75.95832718
17172,2,154,123,7279,416052.44,4224853.5,38.16767913,-75.95832718
7280,1,104,124,7280,370355.53,4231438.5,38.22159273,-76.48106217
7281,1,114,124,7281,382226.12,4225586,38.17049364,-76.34451834
7282,1,115,124,7282,382991.03,4225611,38.17081854,-76.33579237
17173,2,115,124,7282,382991.03,4225611,38.17081854,-76.33579237
25397,3,115,124,7282,382991.03,4225611,38.17081854,-76.33579237
7283,1,116,124,7283,383723.28,4225576,38.17059796,-76.32742924
17174,2,116,124,7283,383723.28,4225576,38.17059796,-76.32742924
25398,3,116,124,7283,383723.28,4225576,38.17059796,-76.32742924
32281,4,116,124,7283,383723.28,4225576,38.17059796,-76.32742924
7284,1,117,124,7284,384427.72,4225486,38.16987766,-76.31937462
17175,2,117,124,7284,384427.72,4225486,38.16987766,-76.31937462
25399,3,117,124,7284,384427.72,4225486,38.16987766,-76.31937462
32282,4,117,124,7284,384427.72,4225486,38.16987766,-76.31937462
37844,5,117,124,7284,384427.72,4225486,38.16987766,-76.31937462
42266,6,117,124,7284,384427.72,4225486,38.16987766,-76.31937462
7285,1,118,124,7285,385110.19,4225351,38.16874854,-76.31156363
17176,2,118,124,7285,385110.19,4225351,38.16874854,-76.31156363
25400,3,118,124,7285,385110.19,4225351,38.16874854,-76.31156363
32283,4,118,124,7285,385110.19,4225351,38.16874854,-76.31156363
37845,5,118,124,7285,385110.19,4225351,38.16874854,-76.31156363
42267,6,118,124,7285,385110.19,4225351,38.16874854,-76.31156363
45757,7,118,124,7285,385110.19,4225351,38.16874854,-76.31156363
7286,1,119,124,7286,385774.72,4225181,38.16730126,-76.30395199
17177,2,119,124,7286,385774.72,4225181,38.16730126,-76.30395199
25401,3,119,124,7286,385774.72,4225181,38.16730126,-76.30395199
32284,4,119,124,7286,385774.72,4225181,38.16730126,-76.30395199
37846,5,119,124,7286,385774.72,4225181,38.16730126,-76.30395199
42268,6,119,124,7286,385774.72,4225181,38.16730126,-76.30395199
45758,7,119,124,7286,385774.72,4225181,38.16730126,-76.30395199
48531,8,119,124,7286,385774.72,4225181,38.16730126,-76.30395199
7287,1,120,124,7287,386424.44,4224976,38.16553626,-76.29650407
17178,2,120,124,7287,386424.44,4224976,38.16553626,-76.29650407
25402,3,120,124,7287,386424.44,4224976,38.16553626,-76.29650407
32285,4,120,124,7287,386424.44,4224976,38.16553626,-76.29650407
37847,5,120,124,7287,386424.44,4224976,38.16553626,-76.29650407
42269,6,120,124,7287,386424.44,4224976,38.16553626,-76.29650407
45759,7,120,124,7287,386424.44,4224976,38.16553626,-76.29650407
48532,8,120,124,7287,386424.44,4224976,38.16553626,-76.29650407
7288,1,121,124,7288,387062.72,4224741,38.16349903,-76.28918229
17179,2,121,124,7288,387062.72,4224741,38.16349903,-76.28918229
25403,3,121,124,7288,387062.72,4224741,38.16349903,-76.28918229
32286,4,121,124,7288,387062.72,4224741,38.16349903,-76.28918229
37848,5,121,124,7288,387062.72,4224741,38.16349903,-76.28918229
42270,6,121,124,7288,387062.72,4224741,38.16349903,-76.28918229
45760,7,121,124,7288,387062.72,4224741,38.16349903,-76.28918229
48533,8,121,124,7288,387062.72,4224741,38.16349903,-76.28918229
7289,1,122,124,7289,387691.25,4224481,38.16123486,-76.28196824
17180,2,122,124,7289,387691.25,4224481,38.16123486,-76.28196824
25404,3,122,124,7289,387691.25,4224481,38.16123486,-76.28196824
32287,4,122,124,7289,387691.25,4224481,38.16123486,-76.28196824
37849,5,122,124,7289,387691.25,4224481,38.16123486,-76.28196824
42271,6,122,124,7289,387691.25,4224481,38.16123486,-76.28196824
45761,7,122,124,7289,387691.25,4224481,38.16123486,-76.28196824
48534,8,122,124,7289,387691.25,4224481,38.16123486,-76.28196824
7290,1,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
17181,2,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
25405,3,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
32288,4,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
37850,5,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
42272,6,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
45762,7,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
48535,8,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
50565,9,123,124,7290,388312.09,4224201.5,38.15879358,-76.27483932
7291,1,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
17182,2,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
25406,3,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
32289,4,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
37851,5,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
42273,6,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
45763,7,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
48536,8,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
50566,9,124,124,7291,388927,4223905.5,38.15620246,-76.26777595
7292,1,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
17183,2,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
25407,3,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
32290,4,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
37852,5,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
42274,6,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
45764,7,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
48537,8,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
50567,9,125,124,7292,389537.72,4223593.5,38.15346622,-76.26075841
7293,1,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
17184,2,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
25408,3,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
32291,4,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
37853,5,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
42275,6,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
45765,7,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
48538,8,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
50568,9,126,124,7293,390145.72,4223269,38.15061659,-76.2537705
7294,1,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
17185,2,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
25409,3,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
32292,4,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
37854,5,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
42276,6,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
45766,7,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
48539,8,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
50569,9,127,124,7294,390752.62,4222936,38.14768981,-76.24679436
7295,1,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
17186,2,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
25410,3,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
32293,4,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
37855,5,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
42277,6,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
45767,7,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
48540,8,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
50570,9,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
52097,10,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
53255,11,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
54211,12,128,124,7295,391360.97,4222600.5,38.14474026,-76.23980185
7296,1,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
17187,2,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
25411,3,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
32294,4,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
37856,5,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
42278,6,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
45768,7,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
48541,8,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
50571,9,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
52098,10,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
53256,11,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
54212,12,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
54840,13,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
55349,14,129,124,7296,391974.03,4222261,38.14175479,-76.23275555
